topic_id,topic_name,size
213,213_piracy_pirates_somalia_horn,96
214,214_libraries_library_swindon_service,349
215,215_ballot_returning_counting_officer,70
216,216_gender_women_equality_gap,559
217,217_seats_constituencies_equalisation_650,47
218,218_waterways_canals_canal_british,32
219,219_temperature_temperatures_hse_maximum,32
220,220_engagements_wednesday_official_list,316
221,221_gang_gangs_knife_crime,544
222,222_aid_legal_welfare_civil,809
223,223_jobs_sector_coopers_pricewaterhouse,450
224,224_newspapers_newspaper_advertising_local,248
225,225_islanders_chagos_mauritius_chagossians,253
226,226_16_voting_age_lowering,516
227,227_helicopters_helicopter_chinooks_rescue,42
228,228_hutton_coroners_kellys_inquest,350
229,229_ashcroft_lord_ashcrofts_assurances,30
230,230_cybersecurity_cyber_security_cyberattacks,549
231,231_science_physics_research_oxford,163
232,232_internet_online_pornography_content,831
233,233_cameras_speed_camera_safety,28
234,234_rubbish_outrageous_nonsense_disgraceful,110
235,235_accounts_estimates_accountability_departments,306
236,236_meet_meeting_happy_statemented,154
237,237_malaria_tuberculosis_aids_nets,213
238,238_chairman_committee_give_select,206
239,239_boundary_boundaries_commissions_constituencies,27
240,240_credit_store_provident_loans,362
241,241_hmrc_paye_hmrcs_customs,708
242,242_beg_read_clause_second,378
243,243_methadone_drug_prison_prisons,128
244,244_kosovo_herzegovina_bosnia_serbia,225
245,245_finish_give_way_predecessor,203
246,246_give_way_gentleman_vibrations,295
247,247_miners_osteoarthritis_compensation_knee,86
248,248_procurement_efficiency_procurements_departments,244
249,249_square_pavement_parliament_demonstrators,26
250,250_s4c_channel_broadcasting_s4cs,86
251,251_junction_road_junctions_transport,172
252,252_islands_turks_caicos_tci,42
253,253_benefits_work_contributory_benefit,313
254,254_biodiversity_natural_ecosystem_ecosystems,282
255,255_turkey_turkeys_turkish_membership,415
256,256_credit_provident_loan_unions,503
257,257_war_battalion_remembrance_regiment,733
258,258_women_equality_womens_men,1386
259,259_no201314_fourteen_16yearold_1949,195
260,260_learned_give_gentleman_way,187
261,261_extremism_radicalisation_violent_muslim,1357
262,262_bill_œdaylight_lighter_purposewho,66
263,263_answer_œneina_question_inexperience,277
264,264_happy_happily_delighted_enjoyed,175
265,265_give_blond_point_gentleman,205
266,266_care_residential_eddisbury_home,77
267,267_pakistan_ahmadi_ahmadis_ahmadiyya,678
268,268_detention_28_28day_precharge,175
269,269_somalia_conflict_eritrea_ethiopia,935
270,270_greek_christophers_extradition_symeou,23
271,271_newport_passport_ips_office,352
272,272_nondepartmental_bodies_plans_sponsored,23
273,273_true_overdo_arent_petty,110
274,274_think_im_comfortable_myth,77
275,275_cumbria_copeland_events_shootings,311
276,276_businesses_small_representations_access,55
277,277_exchange_rate_export_depreciation,334
278,278_bar_legal_criminal_aid,618
279,279_pensions_discussions_wales_inactivity,22
280,280_scotland_scotlands_highlands_economic,146
281,281_human_rights_homophobic_brazil,299
282,282_film_films_studios_industry,72
283,283_shoreline_erosion_wightlink_coastal,561
284,284_leader_house_prime_statement,553
285,285_epilepsy_condition_seizures_nhs,165
286,286_internet_digital_copyright_creative,300
287,287_garciaa_honourable_quod_œdago,31
288,288_vote_referendum_mps_av,976
289,289_jobcentres_programme_work_claimants,671
290,290_meters_smart_prepayment_metering,234
291,291_gchq_rowley_caribbean_afrocaribbean,546
292,292_ireland_northern_arc_executive,850
293,293_arts_philanthropy_fundraising_creative,282
294,294_fco_foreign_fcos_overseas,92
295,295_speech_enjoying_yetthe_consideredperhaps,21
296,296_treaty_paragraph_european_eu,8488
297,297_wages_agricultural_wage_minimum,1164
298,298_china_chinese_trade_protectionism,236
299,299_agrees_beg_lords_amendment,210
300,300_briefly_hereditaments_brief_brieflyi,184
301,301_palestinian_israeli_israel_children,60
302,302_kingswood_streets_high_street,631
303,303_inquiry_inquiries_injunction_breach,1087
304,304_heathrow_runway_airport_hub,1272
305,305_rating_credit_agencies_triple,58
306,306_crime_survey_recorded_crimes,89
307,307_ash_volcanic_airlines_disruption,1082
308,308_apologise_apology_grovelling_permanent,87
309,309_women_prison_corston_womens,297
310,310_learning_disabilities_disability_accessible,150
311,311_bae_samlesbury_systems_f35,388
312,312_dover_port_ports_embarkation,459
313,313_creditors_debts_debt_hipc,19
314,314_democrats_liberal_tomorrow_betrayal,19
315,315_wigan_rhyl_barnsley_brough,154
316,316_okay_ill_good_thats,101
317,317_prisoners_prison_prisons_vote,50
318,318_transport_questions_fatality_wear,104
319,319_foreign_italian_counterpart_secretary,89
320,320_36_claimed_closure_standing,160
321,321_prime_theresa_ragtag_questions,773
322,322_savings_million_norwich_65,216
323,323_capability_assessment_harrington_fit,69
324,324_tax_avoidance_antiavoidance_corporation,188
325,325_timeactually_onenil_time_briefly,134
326,326_rpa_farmers_payments_payment,119
327,327_southend_essex_town_pier,145
328,328_defence_mod_raf_underspend,111
329,329_say_osborne_didnt_computer,115
330,330_enterprises_forprofit_assets_social,91
331,331_lanterns_food_environment_affairs,94
332,332_awry_elucidation_gdc_fiji,320
333,333_leader_kazakhstan_bamber_house,189
334,334_leader_week_business_next,158
335,335_money_everybodythose_economicallyall_2926,99
336,336_course_cellmate_yes_polite,114
337,337_migrants_apology_australia_child,61
338,338_speech_phobicinchief_finished_theyd,93
339,339_certificate_courts_conclusive_certify,58
340,340_withdraw_beg_leave_amendment,99
341,341_renewable_energy_communities_community,17
342,342_innovation_skills_discussions_rollout,17
343,343_surgery_cardiac_paediatric_glenfield,304
344,344_schemes_highways_authorities_pool,225
345,345_scottish_elections_scotland_referendum,186
346,346_shadow_chancellor_chancellors_lacking,148
347,347_certainly_absolutely_yes_suppose,184
348,348_bournville_mutuals_voluntary_asbo,245
349,349_pledge_signed_emag_pledges,34
350,350_ipsa_expenses_mps_parliamentary,17
351,351_lobbyists_register_lobbying_clients,462
352,352_trade_unions_union_law,357
353,353_gang_injunctions_injunction_behaviour,295
354,354_inspectorate_planning_inspectors_appeal,16
355,355_sanitation_water_hygiene_aid,106
356,356_cycling_bikeability_sustainable_560,339
357,357_fuel_poverty_households_prices,62
358,358_forthcoming_leader_business_give,161
359,359_sudan_darfur_sudanese_jebel,321
360,360_lion_lions_hunting_cites,468
361,361_welsh_wales_assembly_discussions,262
362,362_nottingham_canterbury_brazier_revived,465
363,363_microfinance_loans_development_bangladesh,36
364,364_enterprises_mediumsized_venture_small,460
365,365_noise_square_amplifying_amplified,15
366,366_welsh_wales_housing_assembly,77
367,367_agree_agreethat_concur_point,108
368,368_leader_deputy_give_house,57
369,369_point_mla_proves_finger,93
370,370_assembly_northern_ireland_dual,15
371,371_representations_received_resultsbased_lenient,15
372,372_foreign_lieberman_secretary_tardiness,139
373,373_oh_go_convolute_onif,57
374,374_maib_regulation_recommendations_safety,229
375,375_pollution_horn_lane_agency,918
376,376_shadow_thruppence_subeditors_excommunicated,39
377,377_flu_pandemic_swine_vaccine,621
378,378_apologise_sorry_ps_amess,26
379,379_regional_rdas_northeast_regions,175
380,380_commissioner_caborn_complaints_code,268
381,381_missing_persons_bureau_unidentified,76
382,382_recession_conservatives_rearmament_recovery,42
383,383_holiday_furnished_lettings_letting,14
384,384_pakistan_pakistani_border_durand,89
385,385_home_give_secretary_way,82
386,386_flexible_working_request_employees,33
387,387_localism_absolutist_local_authorities,106
388,388_recall_wrongdoing_grandees_recalled,121
389,389_vehicle_blast_counteried_vshaped,113
390,390_universal_credit_households_workless,2289
391,391_hear_lets_cant_truth,78
392,392_whips_diaries_1931_stillin,87
393,393_adverts_images_retouching_image,14
394,394_korea_koreas_korean_north,238
395,395_name_wow_magisterial_gerundive,105
396,396_music_venues_live_licensing,144
397,397_amendments_amendment_consequential_clause,819
398,398_victims_homicide_bereaved_victim,286
399,399_fortnum_curat_lex_gentlemans,30
400,400_eu_intergovernmentalism_european_pillars,460
401,401_bill_hayes_flaws_contains,170
402,402_minus_incomes_income_charts,13
403,403_energy_nuclear_power_consumption,164
404,404_obr_forecast_employment_unemployment,13
405,405_cheque_cheques_payments_2018,13
406,406_civil_unions_compensation_scheme,53
407,407_welsh_wales_davids_islwyn,162
408,408_tyres_winter_tyre_snow,13
409,409_beg_sit_move_private,129
410,410_lighting_bulbs_lowenergy_light,29
411,411_skills_innovation_business_shareholders,133
412,412_prime_inquiry_rendition_churchill,187
413,413_treasury_mint_discoveredsurprisingly_subjectthat,13
414,414_kenya_food_africa_agriculture,193
415,415_chief_give_secretary_way,13
416,416_kingston_translloyd_davey_surbiton,13
417,417_steps_plans_northwest_growth,139
418,418_coalition_straitjacket_agreement_œbrokeback,33
419,419_green_energy_npss_environmentally,66
420,420_referendum_referendums_vote_gerund,233
421,421_equality_commission_discrimination_rights,12
422,422_mental_health_prison_offenders,97
423,423_dental_dentists_cqc_dentistry,181
424,424_penzance_cornwall_scilly_harbour,108
425,425_prime_proposalshe_leadereven_choosingand,69
426,426_07_progress_conclusion_onbefore,112
427,427_payout_braille_rescheduling_instantaneously,158
428,428_hearing_music_players_mp3,39
429,429_breach_mediocritya_degenerating_suspectsto,74
430,430_jobseekers_allowance_wiltshire_clwyd,29
431,431_kashmir_pakistan_kashmiri_indian,492
432,432_proceedings_forthwith_shall_lords,87
433,433_evans_amendments_vote_aye,37
434,434_fairness_desserts_unfairness_intent,22
435,435_vso_drinker_london_condemned,46
436,436_selling_short_shares_prohibit,11
437,437_comprehensive_effects_outcomes_assessment,23
438,438_norfolk_a11_norwich_suffolk,11
439,439_ah_thats_oh_dear,34
440,440_labelling_food_origin_retail,11
441,441_derogation_fuel_vat_rural,11
442,442_neighbour_happily_give_neighbourly,65
443,443_thank_speaker_mr_bayley,70
444,444_tuesdaythat_timetable_godot_waiting,11
445,445_thalidomide_thalidomiders_survivors_trust,44
446,446_neutral_referendum_electoral_chirac,436
447,447_tribunal_witness_courts_1991,180
448,448_exports_defence_export_interoperability,246
449,449_liberal_democrats_liberals_vat,11
450,450_civil_servants_service_compensation,31
451,451_compliance_officer_ipsa_commissioner,21
452,452_opposition_naked_opportunism_choice,56
453,453_isa_singleton_unison_professional,535
454,454_theft_crime_shop_knives,10
455,455_dungeness_shingle_site_sites,10
456,456_marine_chagos_territory_zone,183
457,457_charity_accounting_charities_trustees,20
458,458_designation_orders_probabilities_terrorism,588
459,459_regulation_onein_outa_œone,148
460,460_oft_himput_reargue_bottomit,112
461,461_chancellor_cutter_bismarck_instinctive,110
462,462_barnett_scotland_formula_exchequer,113
463,463_aluminium_anglesey_industry_metals,10
464,464_choices_fence_shameful_albatross,20
465,465_firstso_processthey_vultures_write,113
466,466_lady_mischievously_forgive_respond,92
467,467_sport_elite_athlete_sporting,982
468,468_cadet_army_cadets_celebrate,131
469,469_nofly_zone_libya_libyan,78
470,470_metal_theft_scrap_dealers,328
471,471_intestacy_inherit_forfeiture_deceased,143
472,472_coins_mint_coin_olympic,35
473,473_inflation_inflationbusting_monetary_bank,68
474,474_zoos_zoo_aquariums_safari,32
475,475_tunisia_egypt_arab_elections,253
476,476_lothian_commission_west_establishing,32
477,477_coeliac_glutenfree_disease_diet,68
478,478_music_darren_education_henley,146
479,479_girls_confidence_models_female,27
480,480_prosecution_crown_cps_service,92
481,481_bees_bee_pesticides_neonicotinoids,261
482,482_dyslexia_dyslexic_sen_son,21
483,483_philistine_labour_œphilistine_philistinea,65
484,484_hate_crime_crimes_trends,324
485,485_dance_ballet_dancers_arts,33
486,486_riot_1886_damages_act,67
487,487_last_repetition_ten_10th,33
488,488_teachers_strike_teaching_profession,105
489,489_libya_estimate_operations_cost,205
490,490_typhoon_eurofighter_aircraft_multirole,16
491,491_azerbaijan_armenia_azerbaijani_nagornokarabakh,43
492,492_lords_reform_representations_recent,29
493,493_antisocial_behaviour_assist_tackling,15
494,494_uganda_ugandan_kato_lgbt,186
495,495_ukraine_tymoshenko_trial_ukraines,1231
496,496_ban_legal_uttahrir_hizb,13
497,497_correct_thats_wrong_quite,106
498,498_added_value_standard_rate,12
499,499_mexican_hunt_lydia_hague,25
500,500_gulls_gull_birds_seagulls,205
501,501_initiatives_constitutional_deputy_prime,48
502,502_oil_suez_canal_consumers,11
503,503_pilots_pilot_ncs_190,51
504,504_middle_africa_east_security,11
505,505_meetings_duties_morning_ministerial,86
506,506_sepa_dalgety_radioactive_mod,39
507,507_ownership_firsttime_buyers_steps,22
508,508_sustainable_definition_presumption_development,11
509,509_nca_cybercrime_soca_commands,10
510,510_antarctic_antarctica_bas_expedition,183
511,511_g4s_locog_security_venue,92
512,512_russian_magnitsky_russia_sergei,806
513,513_risk_registers_register_risks,67
514,514_sunday_sundays_hours_stores,93
515,515_asbestos_exposure_schools_fibres,80
516,516_interpreters_interpreter_als_language,21
517,517_suicide_internet_selfharm_prevention,298
518,518_maths_mathematics_gcse_calculators,144
519,519_arctic_medal_medals_convoys,50
520,520_homes_bonus_estimate_starts,42
521,521_hole_black_38_billion,18
522,522_rebate_away_return_cap,69
523,523_bangladesh_ali_bangladeshi_disappearance,240
524,524_vietnam_vietnamese_vietnams_partnership,16
525,525_startups_creative_providing_industries,67
526,526_gambling_racing_betting_bookmakers,974
527,527_steps_taking_training_education,33
528,528_hours_credits_couples_connolly,14
529,529_yorkshire_tour_da_grand,42
530,530_murdoch_murdochs_coulson_rupert,26
531,531_religious_faith_marriage_teachers,89
532,532_impact_assessment_mcnulty_assessments,45
533,533_irregularity_technical_doctor_authorisation,10
534,534_hs2_assumptions_wobble_miscalculations,181
535,535_bullying_homophobic_stonewall_gay,263
536,536_italian_italians_operation_hostage,10
537,537_mandela_nelson_africa_apartheid,116
538,538_penalty_death_india_indian,135
539,539_goco_des_singlesource_mod,57
540,540_zerohours_contracts_contract_employment,269
541,541_calls_nuisance_ofcom_telephone,201
542,542_steps_energy_efficiency_households,102
543,543_skin_dermatology_roaccutane_acne,36
544,544_eating_disorders_disorder_anorexia,190
545,545_horse_equine_passports_passport,156
546,546_city_festival_culture_liverpool,165
547,547_leicester_richard_iii_york,26
548,548_maldives_elections_anni_commonwealth,51
549,549_antibiotics_resistance_antibiotic_veterinary,214
550,550_packaging_food_waste_fresher,83
551,551_hezbollah_hezbollahs_wing_military,184
552,552_jam_sugar_fruit_curds,16
553,553_mediation_mediations_mediator_family,58
554,554_design_curriculum_technology_cooking,194
555,555_therapy_conversion_gay_therapists,362
556,556_donations_hedge_conservative_party,15
557,557_brownfield_sites_greenfield_nppf,64
558,558_history_chronological_curriculum_historians,27
559,559_advisers_special_œtoo_cabinet,15
560,560_bats_churches_bat_church,38
561,561_lynton_crosby_prime_crosbys,14
562,562_whisky_scotch_embassies_industry,304
563,563_gospels_lindisfarne_durham_library,13
564,564_sport_media_culture_chairman,27
565,565_stockton_wharton_james_south,12
566,566_shares_shareholder_institutional_company,12
567,567_gibraltar_spain_cross_george,315
568,568_prince_duke_duchess_george,11
569,569_timeshare_owners_timeshares_maintenance,27
570,570_citizenship_naturalisation_naturalised_citizen,96
571,571_conscious_briefly_conclude_give,10
572,572_pfizer_zeneca_astra_takeover,138
573,573_freeze_price_energy_prices,34
574,574_veil_wearing_fullface_wear,101
575,575_barnett_formula_consequentials_scotland,66
576,576_gurkha_gurkhas_nepal_pension,39
577,577_mediterranean_frontex_rescue_triton,94
578,578_shops_discount_rates_restaurants,194
579,579_poverty_relative_child_fiscal,406
580,580_shakespeare_shakespeares_poet_bards,23
581,581_freud_lord_freuds_disabled,22
582,582_competition_markets_energy_steps,21
583,583_haass_talks_parading_parties,20
584,584_uks_energy_security_assessment,19
585,585_goldsmith_zac_richmond_park,18
586,586_independence_personal_payment_payments,37
587,587_contempt_jurors_media_court,53
588,588_coventry_gateway_project_invested,50
589,589_hillsborough_inquests_inquest_bereaved,153
590,590_humanist_marriage_weddings_marriages,286
591,591_whiplash_claims_insurance_fraudulent,428
592,592_mangos_mango_india_ban,16
593,593_appeals_appeal_firsttier_esa,33
594,594_eu_airbus_membership_european,305
595,595_discrimination_tribunal_discriminated_pregnancy,186
596,596_hundred_twentyfive_a250_fortytwo,14
597,597_pharmacy_pharmacists_pharmacies_prescriptions,664
598,598_hunting_malta_birds_maltese,13
599,599_technical_university_utc_colleges,47
600,600_burial_funeral_cremation_space,179
601,601_vicemarshal_women_armed_senior,12
602,602_fifa_sfo_bidding_bid,127
603,603_weetabix_drink_exports_thorntons,121
604,604_qatar_migrant_qatari_workers,61
605,605_reoffending_plans_epetitions_clinging,11
606,606_appellants_tribunals_judiciary_summary,11
607,607_solicitorgeneral_conveyancing_wills_solicitors,26
608,608_drink_food_exports_import,10
609,609_data_publish_statistics_publication,72
610,610_hsbc_hmrc_evasion_avoidance,40
611,611_hedgehog_hedgehogs_badgers_badger,60
612,612_abortion_abortions_sexselective_clause,380
613,613_christmas_merry_happy_huddersfield,68
614,614_hairdressers_hairdressing_hair_salons,59
615,615_magna_carta_800th_anniversary,21
616,616_suicide_bombers_children_chad,136
617,617_stalking_harassment_cps_victims,66
618,618_covenant_armed_strengthen_forces,16
619,619_wine_sparkling_cider_vineyards,41
620,620_hunting_repeal_act_cruelty,15
621,621_sheep_organophosphates_dipping_dips,14
622,622_countering_isil_iraqi_assist,13
623,623_fairer_funding_plans_schools,13
624,624_covenant_armed_signed_forces,13
625,625_ukrainian_equipment_training_nonlethal,12
626,626_trends_assessment_insurance_summaries,26
627,627_mum_father_reemphasise_dad,11
628,628_sex_education_relationship_teenagers,111
629,629_trump_donald_trumps_ban,245
630,630_polish_poles_poland_contribution,169
631,631_daesh_daeshs_progress_iraq,203
632,632_vellum_printing_acts_paper,42
633,633_tennis_squash_sport_murray,51
634,634_medals_wearing_wear_medal,30
635,635_drones_drone_manufacturers_prisons,150
636,636_arthritis_musculoskeletal_pain_rheumatoid,158
637,637_commonwealth_trade_intracommonwealth_africa,241
638,638_come_raring_iti_apple,42
639,639_airdrops_aircraft_resort_aleppo,24
640,640_refugees_jordan_syria_syrian,129
641,641_leveson_proceedings_inquiry_press,102
642,642_ethiopian_tsege_andy_ethiopia,22
643,643_highland_tourism_walking_west,31
644,644_judiciary_independence_press_free,200
645,645_boards_ftse_350_women,19
646,646_food_trussell_bank_banks,163
647,647_refugees_jordan_syrian_lebanon,113
648,648_excitement_debate_wheres_crescendo,17
649,649_digital_enthusiast_cybersecurity_delivery,31
650,650_adversely_acceleration_transitional_introduce,16
651,651_pricing_products_gender_women,31
652,652_entrepreneurs_female_women_loans,35
653,653_malawi_treaty_malawian_1955,51
654,654_workless_households_reducing_fallen,14
655,655_laser_pens_aircraft_highpowered,14
656,656_marine_plastics_plastic_microbeads,421
657,657_dispatch_box_knowledgewhose_boxlong,27
658,658_coinvestment_money_stupid_farm,13
659,659_orlando_gay_lgbt_homophobia,13
660,660_syrian_resettling_children_syria,353
661,661_blake_record_entries_concession,12
662,662_lyme_disease_diagnosis_treatment,11
663,663_libya_daesh_accord_sirte,42
664,664_japanese_soft_japan_investors,23
665,665_africa_african_drc_continent,26
666,666_spanish_catalonia_spain_catalan,109
667,667_loneliness_lonely_jo_cox,100
668,668_syria_assad_russians_russia,182
