topic_id,cv_score,size,top_words,word_weights
16,0.7387183897661602,1273,"care, social, carers, adult, funding, precept, councils, local, older, council","0.024, 0.015, 0.010, 0.008, 0.005, 0.005, 0.004, 0.003, 0.003, 0.003"
17,0.8310436337644036,1273,"israel, palestinian, israeli, gaza, palestinians, settlements, peace, palestine, hamas, balfour","0.026, 0.019, 0.016, 0.015, 0.011, 0.010, 0.009, 0.009, 0.007, 0.006"
18,0.6227911225839161,1239,"referendum, voted, vote, leave, brexit, remain, union, deal, result, european","0.015, 0.008, 0.007, 0.006, 0.005, 0.004, 0.004, 0.004, 0.004, 0.003"
19,0.8043495076787087,1201,"yemen, saudi, arabia, humanitarian, conflict, arms, coalition, houthis, saudis, un","0.028, 0.023, 0.016, 0.011, 0.009, 0.009, 0.007, 0.007, 0.007, 0.006"
20,0.5477964572848605,1159,"steel, industry, tata, dumping, chinese, talbot, china, procurement, port, british","0.044, 0.013, 0.010, 0.007, 0.007, 0.006, 0.005, 0.004, 0.004, 0.004"
21,0.32887626962255845,1090,"fire, grenfell, tower, cladding, blocks, buildings, safety, building, sprinklers, residents","0.018, 0.017, 0.015, 0.014, 0.010, 0.009, 0.008, 0.007, 0.006, 0.005"
22,0.5109245550556629,1051,"mental, health, young, services, psychosis, children, parity, schools, treatment, mindfulness","0.031, 0.018, 0.007, 0.005, 0.005, 0.004, 0.003, 0.003, 0.003, 0.003"
23,0.8480673964397145,957,"homelessness, rough, homeless, sleeping, accommodation, housing, sleepers, temporary, streets, local","0.028, 0.020, 0.017, 0.016, 0.008, 0.007, 0.006, 0.005, 0.004, 0.003"
24,0.8880106230634756,944,"students, student, university, fees, higher, universities, tuition, education, loans, graduates","0.019, 0.014, 0.013, 0.010, 0.010, 0.009, 0.009, 0.008, 0.008, 0.006"
25,0.5381607132615069,942,"citizens, nationals, eu, immigration, migration, living, status, rights, here, settled","0.015, 0.013, 0.012, 0.008, 0.006, 0.006, 0.006, 0.006, 0.005, 0.005"
26,0.6118444304440445,913,"legal, aid, court, justice, courts, magistrates, laspo, access, system, advice","0.016, 0.013, 0.012, 0.012, 0.012, 0.007, 0.005, 0.004, 0.004, 0.004"
27,0.8267176420456706,895,"cancer, cancers, breast, brain, diagnosis, tumour, screening, treatment, survival, research","0.038, 0.011, 0.011, 0.010, 0.009, 0.008, 0.007, 0.007, 0.007, 0.007"
28,0.8477911621681193,883,"syria, daesh, assad, aleppo, syrian, humanitarian, iraq, mosul, regime, russia","0.020, 0.014, 0.013, 0.011, 0.009, 0.008, 0.008, 0.007, 0.007, 0.007"
29,0.45175076128060165,863,"shipbuilding, ships, type, navy, frigates, royal, hms, clyde, 26, defence","0.018, 0.017, 0.015, 0.014, 0.014, 0.011, 0.010, 0.009, 0.008, 0.008"
30,0.7557511780463761,850,"rohingya, burma, bangladesh, burmese, myanmar, rakhine, aung, suu, military, camps","0.024, 0.018, 0.017, 0.013, 0.011, 0.008, 0.007, 0.006, 0.006, 0.006"
31,0.586731113614716,803,"universal, credit, roll, claimants, system, work, benefits, payments, out, payment","0.030, 0.028, 0.010, 0.007, 0.005, 0.005, 0.004, 0.004, 0.004, 0.004"
32,0.581463483469024,800,"drug, drugs, cannabis, substances, heroin, misuse, psychoactive, addiction, users, deaths","0.022, 0.020, 0.015, 0.009, 0.007, 0.006, 0.006, 0.005, 0.005, 0.005"
33,0.7028631040686593,791,"rates, business, businesses, small, retail, streets, retailers, high, street, relief","0.017, 0.015, 0.012, 0.012, 0.011, 0.007, 0.007, 0.007, 0.007, 0.007"
34,0.31784703133069925,785,"give, way, minister, will, the, wil, courtesy, sat, generous, sorry","0.196, 0.141, 0.086, 0.030, 0.004, 0.002, 0.001, 0.001, 0.001, 0.001"
35,0.23288098771657362,765,"give, gentleman, way, hon, will, the, gapes, hair, shooting, falling","0.164, 0.133, 0.117, 0.035, 0.025, 0.003, 0.001, 0.001, 0.001, 0.001"
36,0.7486760486477237,735,"childcare, nursery, nurseries, parents, hours, early, children, free, 30, providers","0.032, 0.017, 0.013, 0.013, 0.010, 0.010, 0.007, 0.006, 0.006, 0.006"
37,1.0,674,"russia, russian, putin, ukraine, russians, salisbury, crimea, kremlin, sanctions, ukrainian","0.027, 0.026, 0.009, 0.009, 0.006, 0.006, 0.005, 0.005, 0.004, 0.004"
38,0.3114314677537938,670,"discussions, assessment, eu, leaving, effect, uk, leaves, recent, potential, what","0.037, 0.033, 0.032, 0.030, 0.027, 0.022, 0.021, 0.021, 0.019, 0.015"
39,0.7760353435386996,654,"autism, autistic, diagnosis, spectrum, learning, awareness, mental, adults, training, disability","0.047, 0.022, 0.009, 0.009, 0.005, 0.004, 0.004, 0.004, 0.004, 0.004"
40,0.8757762337096492,650,"religious, pakistan, religion, persecution, freedom, christians, ahmadi, belief, ahmadis, faith","0.018, 0.016, 0.014, 0.013, 0.012, 0.011, 0.011, 0.010, 0.009, 0.009"
41,0.7195205765372078,646,"road, highways, roads, crossing, traffic, dartford, congestion, england, junction, potholes","0.017, 0.015, 0.012, 0.010, 0.010, 0.009, 0.007, 0.005, 0.005, 0.005"
42,0.43064788037361856,631,"clause, law, exit, amendment, eu, retained, bill, legislation, amendments, powers","0.008, 0.008, 0.007, 0.007, 0.006, 0.006, 0.005, 0.005, 0.005, 0.004"
43,0.5622094423295618,628,"amendment, amendments, clause, bill, legislation, learned, tabled, clauses, procedure, committee","0.013, 0.013, 0.010, 0.005, 0.005, 0.004, 0.004, 0.004, 0.004, 0.004"
44,0.8848308133856893,594,"dogs, dog, animal, puppies, pet, puppy, animals, welfare, cruelty, theft","0.026, 0.025, 0.016, 0.015, 0.013, 0.012, 0.011, 0.008, 0.008, 0.007"
45,0.2963365499487523,582,"lady, give, way, hon, will, the, game, carrot, silly, imply","0.183, 0.155, 0.111, 0.033, 0.024, 0.003, 0.002, 0.002, 0.002, 0.002"
46,0.8692638521907193,581,"landlords, tenants, landlord, agents, letting, rented, tenant, fees, rent, private","0.023, 0.020, 0.011, 0.011, 0.011, 0.011, 0.010, 0.009, 0.008, 0.007"
47,0.41571331594308936,580,"armed, forces, personnel, army, recruitment, pay, defence, flexible, retention, reserve","0.023, 0.021, 0.012, 0.011, 0.008, 0.005, 0.005, 0.004, 0.004, 0.004"
48,0.7136849172781847,575,"children, foster, care, social, child, carers, kinship, fostering, family, families","0.015, 0.012, 0.009, 0.008, 0.007, 0.006, 0.006, 0.005, 0.005, 0.005"
49,0.6135431026397841,562,"debt, deficit, chancellor, fiscal, budget, borrowing, gdp, forecast, growth, economy","0.015, 0.011, 0.010, 0.009, 0.008, 0.008, 0.007, 0.006, 0.006, 0.005"
50,0.8990643066018402,554,"nursing, nurses, nurse, bursary, students, student, training, bursaries, nhs, mature","0.032, 0.029, 0.013, 0.013, 0.011, 0.011, 0.007, 0.007, 0.007, 0.006"
51,0.6263219837338561,554,"women, female, men, gender, equality, woman, representation, parliament, male, mps","0.022, 0.011, 0.009, 0.006, 0.006, 0.005, 0.004, 0.004, 0.004, 0.004"
52,0.694858258312441,542,"hospital, ccg, patients, nhs, stp, hospitals, care, services, trust, centre","0.015, 0.007, 0.006, 0.006, 0.005, 0.005, 0.005, 0.004, 0.004, 0.004"
53,0.4690588160332482,519,"lgbt, trans, gay, transgender, gender, equality, homosexual, merchant, act, rights","0.016, 0.013, 0.012, 0.011, 0.009, 0.007, 0.006, 0.006, 0.005, 0.004"
54,0.8950824861464894,511,"ivory, elephants, wildlife, species, elephant, ban, poaching, illegal, trade, endangered","0.039, 0.020, 0.014, 0.012, 0.012, 0.010, 0.009, 0.009, 0.008, 0.005"
55,0.8374323449934469,503,"domestic, violence, abuse, refuges, women, victims, refuge, abusive, men, partner","0.029, 0.021, 0.020, 0.015, 0.011, 0.010, 0.010, 0.004, 0.004, 0.004"
56,0.2687444939964231,500,"give, way, friend, my, hon, will, intervene, tempt, briefly, restless","0.158, 0.113, 0.069, 0.037, 0.034, 0.024, 0.004, 0.004, 0.003, 0.003"
57,0.8262922566916165,499,"apprenticeships, apprenticeship, apprentices, levy, skills, employers, training, apprentice, starts, young","0.042, 0.029, 0.020, 0.012, 0.008, 0.008, 0.007, 0.006, 0.005, 0.005"
58,0.8744239613820248,497,"heathrow, airport, airports, runway, expansion, regional, gatwick, flights, connectivity, slots","0.033, 0.023, 0.019, 0.015, 0.014, 0.007, 0.007, 0.007, 0.006, 0.006"
59,0.8812363714258938,492,"pharmacies, pharmacy, pharmacists, community, gp, dispensing, pharmacist, gps, nhs, services","0.050, 0.035, 0.019, 0.012, 0.008, 0.007, 0.007, 0.006, 0.006, 0.005"
60,0.7622503980538877,491,"bbc, charter, licence, fee, editorial, broadcasting, ofcom, news, radio, board","0.057, 0.011, 0.010, 0.010, 0.006, 0.005, 0.005, 0.004, 0.004, 0.004"
61,0.33077584149206574,481,"windrush, generation, immigration, home, illegal, here, hostile, office, citizens, british","0.030, 0.014, 0.010, 0.008, 0.006, 0.005, 0.005, 0.005, 0.004, 0.004"
62,0.6872687048505729,474,"pubs, pub, beer, code, adjudicator, newby, tenants, duty, pubcos, alcohol","0.035, 0.027, 0.018, 0.013, 0.012, 0.011, 0.010, 0.006, 0.006, 0.005"
63,0.6108821418718265,465,"science, research, innovation, scientific, horizon, researchers, scientists, universities, collaboration, sciences","0.028, 0.018, 0.012, 0.008, 0.006, 0.006, 0.006, 0.005, 0.005, 0.005"
64,0.8789558013885121,462,"flood, flooding, floods, defences, flooded, catchment, insurance, water, resilience, river","0.040, 0.022, 0.013, 0.012, 0.009, 0.007, 0.006, 0.006, 0.006, 0.006"
65,0.8330297913903356,461,"electoral, registration, register, voter, id, polling, vote, voters, fraud, postal","0.029, 0.021, 0.018, 0.016, 0.015, 0.011, 0.010, 0.009, 0.009, 0.009"
66,0.8012945424784332,460,"fire, rescue, firefighters, service, services, police, pccs, fires, emergency, tyne","0.046, 0.020, 0.020, 0.011, 0.007, 0.007, 0.006, 0.006, 0.005, 0.005"
67,0.2910341552045433,450,"plastic, plastics, recycling, waste, packaging, microbeads, bottles, marine, recycled, cups","0.044, 0.018, 0.016, 0.014, 0.014, 0.010, 0.009, 0.008, 0.008, 0.006"
68,0.7219067230279466,449,"obesity, sugar, drinks, childhood, obese, food, sugary, advertising, children, milk","0.030, 0.023, 0.019, 0.013, 0.010, 0.008, 0.007, 0.007, 0.007, 0.007"
69,0.4795333253324315,446,"gerald, speaker, his, he, you, him, member, michael, thank, house","0.009, 0.005, 0.005, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004, 0.003"
70,0.7991690147033408,442,"doctors, junior, bma, contract, weekends, patients, seven, nhs, strike, doctor","0.034, 0.031, 0.022, 0.018, 0.009, 0.008, 0.008, 0.007, 0.007, 0.006"
71,0.6846383435771757,437,"charities, charity, donations, gift, trustees, charitable, fundraising, commission, small, aid","0.033, 0.023, 0.013, 0.012, 0.010, 0.009, 0.008, 0.006, 0.006, 0.006"
72,0.465953850606748,437,"welsh, assembly, wales, devolution, powers, bill, jurisdiction, devolved, reserved, constitutional","0.025, 0.019, 0.019, 0.009, 0.007, 0.006, 0.006, 0.005, 0.005, 0.005"
73,0.8539366292988338,430,"bank, branch, banking, branches, banks, closures, rbs, atm, cash, atms","0.022, 0.020, 0.020, 0.017, 0.016, 0.013, 0.013, 0.009, 0.009, 0.009"
74,0.3747683458282198,428,"soldiers, ireland, northern, terrorists, forces, troubles, limitations, veterans, armed, investigations","0.009, 0.008, 0.008, 0.007, 0.007, 0.006, 0.006, 0.006, 0.006, 0.005"
75,0.4052861291788147,406,"post, office, offices, mail, branches, crown, royal, postal, network, postmasters","0.048, 0.026, 0.021, 0.016, 0.009, 0.008, 0.008, 0.006, 0.006, 0.005"
76,0.31961064023123825,400,"backstop, agreement, withdrawal, ireland, arrangement, relationship, northern, border, temporary, attorney","0.054, 0.008, 0.008, 0.007, 0.006, 0.006, 0.006, 0.005, 0.005, 0.005"
77,0.956411279712013,400,"gambling, betting, terminals, machines, odds, fobts, fixed, stake, bookmakers, shops","0.053, 0.033, 0.017, 0.016, 0.015, 0.014, 0.012, 0.010, 0.010, 0.010"
78,0.700398011389771,397,"hs2, crewe, route, rail, phase, line, speed, project, capacity, station","0.042, 0.010, 0.008, 0.008, 0.008, 0.007, 0.007, 0.006, 0.006, 0.005"
79,0.7171396750835506,394,"defence, spending, gdp, armed, capability, threats, forces, nato, capabilities, equipment","0.033, 0.008, 0.008, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.006"
80,0.8790555721668258,374,"war, somme, battle, graves, memorial, memorials, centenary, men, passchendaele, commemorate","0.022, 0.012, 0.010, 0.009, 0.007, 0.007, 0.007, 0.006, 0.005, 0.005"
81,0.8715878207051511,371,"smoking, tobacco, cigarettes, smokers, smoke, vaping, quit, control, cessation, products","0.046, 0.035, 0.020, 0.013, 0.012, 0.012, 0.008, 0.007, 0.007, 0.007"
82,0.2641506317034998,364,"give, gentleman, way, hon, will, the, equalisation, quickly, record, matter","0.164, 0.133, 0.117, 0.035, 0.025, 0.003, 0.002, 0.001, 0.001, 0.001"
83,0.3512694682910739,360,"give, way, then, progress, once, briefly, time, happily, conscious, will","0.101, 0.074, 0.029, 0.027, 0.025, 0.023, 0.020, 0.017, 0.016, 0.014"
84,0.6845400325861289,356,"press, leveson, newspapers, ipso, journalists, hacking, inquiry, section, media, newspaper","0.023, 0.021, 0.010, 0.008, 0.008, 0.007, 0.007, 0.006, 0.006, 0.005"
85,0.6566680468548316,355,"nato, defence, alliance, estonia, allies, summit, europe, baltic, security, states","0.062, 0.014, 0.012, 0.011, 0.009, 0.009, 0.007, 0.006, 0.006, 0.006"
86,0.7576261376276198,352,"automotive, vauxhall, plant, nissan, car, psa, industry, manufacturing, motor, chain","0.024, 0.013, 0.011, 0.010, 0.009, 0.009, 0.009, 0.008, 0.008, 0.006"
87,0.7460724573368682,350,"wage, living, minimum, national, workers, 25s, pay, 25, employers, paid","0.050, 0.023, 0.019, 0.009, 0.008, 0.008, 0.008, 0.007, 0.007, 0.007"
88,0.7397908435990199,348,"slavery, modern, trafficking, trafficked, victims, exploitation, advocates, human, children, traffickers","0.041, 0.022, 0.019, 0.010, 0.010, 0.006, 0.005, 0.005, 0.005, 0.004"
89,0.7361243670860224,345,"bulk, powers, privacy, warrants, bill, data, communications, investigatory, intelligence, judicial","0.016, 0.011, 0.010, 0.009, 0.007, 0.007, 0.007, 0.006, 0.006, 0.006"
90,0.6475776301324426,343,"nuclear, hinkley, reactors, energy, wylfa, sellafield, decommissioning, reactor, power, modular","0.048, 0.014, 0.010, 0.010, 0.009, 0.008, 0.007, 0.007, 0.007, 0.006"
91,0.7655492981669668,342,"jobcentre, jobcentres, glasgow, closures, dwp, claimants, closure, estate, staff, castlemilk","0.028, 0.025, 0.020, 0.010, 0.009, 0.006, 0.006, 0.005, 0.004, 0.004"
92,0.8575029748684396,342,"chilcot, iraq, blair, war, saddam, tony, 2003, weapons, hussein, invasion","0.018, 0.018, 0.014, 0.011, 0.010, 0.007, 0.007, 0.006, 0.006, 0.006"
93,0.7200711526087259,336,"energy, customers, cap, ofgem, consumers, price, switching, market, tariffs, variable","0.023, 0.017, 0.017, 0.017, 0.012, 0.012, 0.011, 0.011, 0.010, 0.009"
94,0.40059038261006963,330,"harassment, complaints, bullying, staff, sexual, grievance, behaviour, culture, allegations, leader","0.017, 0.010, 0.009, 0.008, 0.008, 0.007, 0.006, 0.006, 0.006, 0.006"
95,0.3925895054368199,328,"pay, sector, cap, public, workers, servants, rise, civil, bodies, wages","0.023, 0.018, 0.015, 0.015, 0.013, 0.007, 0.006, 0.004, 0.004, 0.004"
96,0.8636097663516018,327,"carbon, climate, ccs, emissions, capture, storage, paris, change, energy, decarbonisation","0.022, 0.021, 0.020, 0.013, 0.010, 0.010, 0.010, 0.008, 0.007, 0.005"
97,0.7559892866224428,327,"bus, buses, operators, transport, services, concessionary, fares, passengers, franchising, authorities","0.054, 0.018, 0.011, 0.009, 0.008, 0.008, 0.008, 0.007, 0.007, 0.006"
98,0.6109754693026885,311,"students, universities, erasmus, university, international, study, higher, migration, student, eu","0.030, 0.019, 0.014, 0.010, 0.010, 0.006, 0.005, 0.005, 0.005, 0.005"
99,0.7802602315129529,309,"farmers, farming, agricultural, agriculture, food, farm, production, environment, farms, payments","0.028, 0.018, 0.014, 0.014, 0.013, 0.007, 0.006, 0.006, 0.006, 0.005"
100,0.7744188419321036,308,"poverty, child, income, children, households, workless, chances, relative, worklessness, living","0.050, 0.017, 0.009, 0.009, 0.008, 0.008, 0.007, 0.006, 0.006, 0.004"
101,0.7044390389301464,304,"parking, car, charges, park, town, dvla, parks, fines, motorists, private","0.049, 0.019, 0.016, 0.010, 0.010, 0.009, 0.006, 0.006, 0.006, 0.006"
102,0.675664155127161,302,"hillsborough, inquiry, inquest, families, inquests, orgreave, legal, truth, victims, justice","0.018, 0.013, 0.011, 0.011, 0.009, 0.008, 0.007, 0.006, 0.006, 0.006"
103,0.39466260648632223,294,"arts, culture, city, theatre, swansea, bid, cultural, hull, stoke, coventry","0.026, 0.024, 0.021, 0.012, 0.012, 0.011, 0.010, 0.008, 0.007, 0.007"
104,0.26993250951178815,288,"give, way, gentleman, lady, hon, friend, happily, my, right, will","0.077, 0.058, 0.026, 0.022, 0.018, 0.015, 0.010, 0.009, 0.008, 0.007"
105,0.7865260601158008,287,"veterans, covenant, armed, forces, personnel, mental, service, military, charities, veteran","0.037, 0.016, 0.014, 0.012, 0.009, 0.007, 0.006, 0.005, 0.005, 0.004"
106,0.885013330825946,286,"tidal, lagoon, swansea, lagoons, bay, project, energy, hendry, wales, power","0.049, 0.040, 0.025, 0.020, 0.017, 0.014, 0.013, 0.010, 0.008, 0.007"
107,0.20588779782017624,284,"bills, private, resolution, resolutions, bill, members, money, fridays, reading, session","0.029, 0.018, 0.012, 0.010, 0.009, 0.008, 0.007, 0.007, 0.007, 0.006"
108,0.3311507031192005,282,"friend, makes, point, agree, my, hon, absolutely, thank, intervention, completely","0.032, 0.027, 0.022, 0.019, 0.018, 0.018, 0.013, 0.013, 0.012, 0.011"
109,0.3976545247311387,282,"travellers, traveller, encampments, gypsy, unauthorised, sites, gypsies, illegal, settled, community","0.026, 0.026, 0.020, 0.014, 0.013, 0.012, 0.011, 0.008, 0.006, 0.006"
110,0.6065622614291037,278,"detention, detained, yarl, torture, immigration, shaw, wood, detainees, vulnerable, asylum","0.049, 0.016, 0.015, 0.014, 0.013, 0.012, 0.011, 0.010, 0.007, 0.007"
111,0.8011563040451961,269,"rbs, bank, banks, grg, banking, lloyds, fca, hbos, financial, businesses","0.016, 0.013, 0.012, 0.011, 0.011, 0.010, 0.010, 0.006, 0.006, 0.006"
112,0.3949737250291143,265,"financial, services, passporting, clearing, london, equivalence, sector, eu, regulatory, merger","0.020, 0.010, 0.009, 0.009, 0.008, 0.007, 0.006, 0.005, 0.005, 0.005"
113,0.3916623211623338,263,"departmental, responsibilities, statement, make, his, if, he, will, on, uno","0.385, 0.296, 0.165, 0.064, 0.061, 0.049, 0.037, 0.016, 0.013, 0.004"
114,0.8251744193088566,261,"offenders, foreign, deportation, deported, deport, nationals, criminals, prisoner, prisons, prisoners","0.019, 0.017, 0.015, 0.010, 0.009, 0.009, 0.008, 0.008, 0.008, 0.008"
115,0.4076985840743087,260,"article, 50, trigger, revoke, triggering, triggered, revoking, invoking, european, revoked","0.044, 0.034, 0.011, 0.009, 0.009, 0.006, 0.006, 0.005, 0.005, 0.005"
116,0.8387400051331454,259,"fireworks, firework, displays, animals, bonfire, noise, pets, night, sale, display","0.068, 0.014, 0.012, 0.009, 0.008, 0.008, 0.007, 0.006, 0.006, 0.006"
117,0.3860126663251026,257,"abortion, abortions, ireland, women, northern, woman, pregnancy, rights, 1861, pills","0.045, 0.013, 0.012, 0.012, 0.011, 0.006, 0.005, 0.005, 0.004, 0.004"
118,0.6918551241691517,256,"oil, gas, industry, sea, aberdeen, north, decommissioning, barrels, exploration, oga","0.044, 0.032, 0.015, 0.011, 0.010, 0.007, 0.006, 0.006, 0.006, 0.005"
119,0.345724789798418,250,"carillion, contracts, company, collapse, capita, suppliers, outsourcing, receiver, public, profit","0.049, 0.018, 0.010, 0.010, 0.009, 0.008, 0.007, 0.007, 0.006, 0.006"
120,0.43386329138870033,248,"data, protection, gdpr, adequacy, digital, privacy, personal, commissioner, information, bill","0.039, 0.016, 0.012, 0.011, 0.007, 0.005, 0.005, 0.004, 0.004, 0.004"
121,0.2639131807831211,246,"give, gentleman, way, right, hon, will, soul, intervening, resist, goodness","0.138, 0.113, 0.099, 0.060, 0.030, 0.021, 0.003, 0.003, 0.003, 0.003"
122,0.8138562993327658,245,"leasehold, leaseholders, freehold, lease, commonhold, ground, developers, leases, property, properties","0.032, 0.018, 0.015, 0.009, 0.009, 0.008, 0.007, 0.007, 0.007, 0.006"
123,0.29997148094681736,243,"claims, whiplash, injury, insurance, injuries, compensation, premiums, fraudulent, damages, limit","0.033, 0.027, 0.018, 0.013, 0.012, 0.010, 0.009, 0.008, 0.008, 0.008"
124,0.5908851283701712,241,"aid, dfid, development, international, spent, poverty, spending, money, countries, oda","0.025, 0.014, 0.013, 0.006, 0.006, 0.005, 0.005, 0.005, 0.005, 0.005"
125,0.41995061109811277,239,"lords, peers, hereditary, reform, chamber, house, elected, unelected, lord, size","0.038, 0.019, 0.014, 0.009, 0.008, 0.008, 0.008, 0.006, 0.006, 0.006"
126,0.5824932215400624,235,"workers, rights, employment, unions, trade, union, protections, directive, legislation, workplace","0.022, 0.019, 0.009, 0.009, 0.006, 0.006, 0.006, 0.006, 0.005, 0.004"
127,0.7313930908667521,234,"smart, meters, meter, energy, consumers, roll, smets, installed, suppliers, dcc","0.055, 0.054, 0.031, 0.016, 0.014, 0.013, 0.013, 0.010, 0.009, 0.009"
128,0.7435299996718846,232,"whirlpool, electrical, product, tumble, safety, goods, counterfeit, faulty, dryers, recall","0.026, 0.026, 0.019, 0.015, 0.014, 0.014, 0.013, 0.012, 0.011, 0.010"
129,0.8737416933686133,228,"baby, stillbirth, bereavement, neonatal, loss, stillbirths, babies, parents, miscarriage, maternity","0.019, 0.018, 0.015, 0.013, 0.012, 0.012, 0.011, 0.008, 0.007, 0.006"
130,0.6443746909943033,225,"victims, victim, justice, criminal, witnesses, sexual, code, rape, crime, trial","0.040, 0.013, 0.009, 0.008, 0.008, 0.008, 0.008, 0.008, 0.007, 0.004"
131,0.498611326095059,224,"gender, gap, pay, women, men, reporting, employers, companies, ftse, data","0.038, 0.032, 0.019, 0.017, 0.009, 0.009, 0.007, 0.007, 0.007, 0.006"
132,0.3216247905306162,221,"ask, statement, secretary, make, state, commonwealth, affairs, if, foreign, home","0.059, 0.055, 0.021, 0.021, 0.018, 0.014, 0.014, 0.012, 0.011, 0.009"
133,0.46859555984255563,218,"deaf, hearing, bsl, language, deafness, sign, loss, children, aids, gcse","0.036, 0.024, 0.016, 0.013, 0.010, 0.010, 0.009, 0.008, 0.007, 0.006"
134,0.4379043259042977,216,"warrant, arrest, europol, european, extradition, operation, justice, co, eaw, criminal","0.029, 0.028, 0.016, 0.012, 0.009, 0.007, 0.007, 0.007, 0.006, 0.006"
135,0.34863119553699484,215,"euratom, nuclear, safeguards, isotopes, onr, safeguarding, radioisotopes, membership, iaea, industry","0.046, 0.036, 0.012, 0.009, 0.008, 0.008, 0.006, 0.006, 0.006, 0.005"
136,0.4577320042317595,214,"charter, rights, law, fundamental, human, court, eu, protection, principles, learned","0.045, 0.024, 0.013, 0.011, 0.008, 0.005, 0.005, 0.004, 0.004, 0.004"
137,0.284769023214678,212,"assent, indicated, consented, forthwith, nod, question, accepted, proposed, agreed, receive","2.045, 1.509, 0.016, 0.015, 0.014, 0.009, 0.007, 0.005, 0.005, 0.005"
138,0.2581966363760187,212,"gentleman, give, way, hon, resist, intervention, sit, again, intervene, please","0.045, 0.028, 0.023, 0.012, 0.011, 0.010, 0.009, 0.007, 0.007, 0.006"
139,0.886306398655614,209,"nuclear, deterrent, trident, weapons, submarines, deterrence, defence, threats, disarmament, renewal","0.036, 0.025, 0.022, 0.020, 0.008, 0.006, 0.006, 0.005, 0.005, 0.005"
140,0.37954668862475194,209,"dissent, indicated, diktat, unwise, mad, contempt, simply, word, add, bad","2.422, 1.496, 0.016, 0.014, 0.014, 0.010, 0.007, 0.007, 0.006, 0.006"
