topic_id,topic_name,size
91,91_streets_high_retailers_retail,116
92,92_iran_iranian_jcpoa_irans,116
93,93_cannabis_medicinal_alfie_cannabisbased,115
94,94_industrial_ai_research_artificial,113
95,95_fireworks_firework_displays_bonfire,111
96,96_data_protection_analytica_facebook,110
97,97_trade_agreements_free_deals,110
98,98_marriage_couples_partnerships_civil,109
99,99_hezbollah_hezbollahs_lebanon_terrorist,109
100,100_detention_detained_immigration_detainees,108
101,101_violence_youth_young_crime,107
102,102_raf_air_scampton_force,106
103,103_order_speaker_mr_point,101
104,104_harassment_bullying_complaints_staff,98
105,105_lgbt_gay_trans_pride,97
106,106_whisky_scotch_exports_scotlands,97
107,107_steel_tariffs_aluminium_states,96
108,108_chancellor_budget_austerity_tax,93
109,109_cystic_fibrosis_orkambi_vertex,93
110,110_parole_worboys_board_victims,92
111,111_chairmanship_pleasure_serve_congratulate,92
112,112_commonwealth_chogm_games_heads,91
113,113_gkn_takeover_melrose_gkns,91
114,114_debt_payday_credit_loan,90
115,115_mesh_pain_prolapse_women,89
116,116_give_gentleman_way_right,87
117,117_climate_carbon_emissions_ccs,87
118,118_gentleman_answer_refer_gave,86
119,119_yes_yesthank_herego_,86
120,120_hate_islamophobia_muslim_antimuslim,85
121,121_football_fans_standing_safe,84
122,122_attorney_advice_general_legal,84
123,123_electoral_voter_id_fraud,84
124,124_oil_gas_industry_aberdeen,83
125,125_ports_freeports_port_freeport,83
126,126_afghanistan_afghan_taliban_kabul,83
127,127_deputy_speaker_madam_mr,82
128,128_give_way_friend_right,82
129,129_wage_living_minimum_wages,82
130,130_banking_branch_bank_banks,81
131,131_adjournment_directly_raises_raise,80
132,132_merger_asda_cma_sainsburys,80
133,133_erasmus_students_universities_youth,80
134,134_post_offices_office_branches,79
135,135_electric_charging_vehicles_vehicle,79
136,136_assent_indicated__,79
137,137_fracking_shale_gas_permitted,79
138,138_leveson_inquiry_press_brian,79
139,139_dissent_indicated__,78
140,140_syria_syrian_humanitarian_assad,78
141,141_leader_house_announcing_business,77
142,142_medicines_pharmaceutical_lice_stockpile,76
143,143_give_secretary_state_way,75
144,144_veterans_armed_covenant_forces,72
145,145_water_thames_reservoir_ofwat,72
146,146_ambulance_ambulances_paramedics_paramedic,71
147,147_territories_overseas_registers_laundering,71
148,148_article_50_revoke_revoking,71
149,149_fraud_unexplained_laundering_proceeds,70
150,150_efta_eea_membership_eeaefta,69
151,151_malaysia_ayrshire_arecertainly_cornwall,69
152,152_give_redwood_wokingham_way,68
153,153_give_gentleman_way_hon,68
154,154_baby_bereavement_stillbirth_stillbirths,68
155,155_lords_bbc_parliament_gorton,68
156,156_forecasts_forecast_modelling_economic,68
157,157_answer_thursdays_question_yes,66
158,158_speaker_mr_question_rosindell,66
159,159_tax_scotland_personnel_scottish,65
160,160_proxy_baby_voting_maternity,64
161,161_terrorism_terrorist_terrorists_terror,64
162,162_intervention_interventions_take_progress,64
163,163_fire_firefighters_fires_rescue,64
164,164_rifles_firearms_calibre_rifle,63
165,165_demolition_israel_alahmar_israeli,63
166,166_inquiry_contaminated_blood_brian,62
167,167_diabetes_type_pancreas_glucose,62
168,168_yorkshire_barnsley_devolution_doncaster,62
169,169_electoral_commission_investigations_allegations,62
170,170_cats_animal_dogs_cat,62
171,171_debt_deficit_borrowing_gdp,61
172,172_deaf_bsl_language_sign,59
173,173_potholes_roads_oxfordshire_pothole,59
174,174_probation_crcs_rehabilitation_reoffending,59
175,175_university_students_unconditional_universities,59
176,176_export_exports_outward_exporting,58
177,177_bahrain_bahraini_human_rights,58
178,178_chemical_weapons_syrian_regime,58
179,179_gentleman_gentlemans_debates_questions,58
180,180_smoking_tobacco_ecigarettes_smokers,58
181,181_give_gentleman_way_hon,57
182,182_negotiations_european_negotiation_deal,57
183,183_leasehold_leaseholders_leaseholds_freeholders,57
184,184_jurisdiction_ecj_court_justice,56
185,185_hospices_hospice_palliative_endoflife,55
186,186_leader_motion_house_vote,55
187,187_police_btp_merger_transport,54
188,188_pay_cap_sector_pcs,54
189,189_hmrc_loan_schemes_charge,53
190,190_lady_asks_asked_instruments,53
191,191_whip_whips_pairing_pair,53
192,192_withdrawal_relationship_agreement_future,53
193,193_jaguar_rover_automotive_land,52
194,194_noise_airport_gatwick_aviation,52
195,195_diesel_engines_cars_emissions,52
196,196_parking_car_charges_hospital,51
197,197_polish_poland_jewish_poles,51
198,198_racing_horses_bha_horse,51
199,199_engineering_stem_girls_engineers,50
200,200_contingency_leaving_negotiations_eu,50
201,201_qatar_qatari_cup_workers,50
202,202_stalking_victims_totnes_police,50
203,203_immigration_scotland_migration_occupation,50
204,204_airbus_aerospace_chain_bmw,50
205,205_science_horizon_innovation_research,50
206,206_mental_health_illness_psychosis,50
207,207_tips_workers_zerohours_wage,49
208,208_nigeria_nigerian_fulani_haram,48
209,209_wind_offshore_renewable_renewables,48
210,210_journalism_newspapers_press_highquality,48
211,211_tidal_lagoon_lagoons_swansea,48
212,212_meters_smart_meter_smets,47
213,213_turkey_turkish_erdoayan_coup,47
214,214_secretary_state_garda_bbc,47
215,215_warrant_arrest_european_extradition,47
216,216_eating_disorders_disorder_treatment,47
217,217_unemployment_youth_employment_young,46
218,218_gibraltar_spain_gibraltars_territories,46
219,219_crps_condition_trial_pain,46
220,220_island_isle_wight_islands,46
221,221_space_satellites_satellite_launch,46
222,222_withdrawal_scottish_consent_legislative,45
223,223_outbreak_ebola_drc_congo,45
224,224_tolls_severn_m4_wales,44
225,225_backbench_business_leader_debates,44
226,226_loneliness_jo_cox_jos,44
227,227_tay_city_cities_deals,44
228,228_bullying_antibullying_cyberbullying_sport,44
229,229_progress_give_make_way,44
230,230_prostitution_sex_exploitation_sexual,44
231,231_aviation_airport_airlines_passenger,44
232,232_folic_acid_flour_fortification,43
233,233_consultation_friend_raises_northamptonshire,43
234,234_trade_free_poverty_global,43
235,235_flytipping_waste_landowners_fines,43
236,236_israel_ukisrael_israeli_trade,43
237,237_museums_museum_stirling_heritage,42
238,238_loans_student_ons_students,41
239,239_neighbour_give_colleague_fellow,41
240,240_oliver_learning_olivers_autism,41
241,241_thank_grateful_minister_tone,41
242,242_cycling_walking_cycle_oxford,40
243,243_give_way_youve_waynot,40
244,244_pilots_retention_pilot_rates,40
245,245_treaty_intermediaterange_inf_russia,40
246,246_nord_stream_ukraine_gas,40
247,247_torture_jagtar_johal_indian,39
248,248_small_businesses_mediumsized_startup,39
249,249_galileo_satellite_project_navigation,39
250,250_girls_education_developing_countries,39
251,251_thats_okay_doesnt_didnt,39
252,252_madam_deputy_speaker_bank,39
253,253_productivity_growth_highwage_improving,39
254,254_lady_give_way_right,39
255,255_women_womens_equality_workingclass,39
256,256_libraries_library_county_torycontrolled,38
257,257_brain_injury_acquired_abi,38
258,258_give_gentleman_way_gentlemanand,38
259,259_waste_hes_mitie_incineration,38
260,260_magnitsky_laundering_sanctions_antimoney,38
261,261_minutes_minute_final_run,37
262,262_product_electrical_safety_opss,37
263,263_dental_dentists_dentistry_decay,37
264,264_restraint_force_mental_patients,36
265,265_female_offender_womens_offenders,36
266,266_colombia_colombian_peace_farc,36
267,267_followed_commencing_monday_tuesday,36
268,268_leaving_assessment_effect_leaves,36
269,269_cases_case_justice_court,36
270,270_engagements_wednesday_official_list,36
271,271_armed_forces_personnel_flexible,35
272,272_pku_kuvan_diet_genetic,35
273,273_contempt_solicitor_motion_general,35
274,274_universities_students_speech_student,35
275,275_geothermal_heat_energy_clackmannanshire,35
276,276_reciprocal_healthcare_ehic_arrangements,35
277,277_atms_atm_cash_freetouse,35
278,278_forthcoming_please_leader_business,34
279,279_menopause_symptoms_women_menopausal,34
280,280_interpol_foreign_interpols_balances,34
281,281_church_meriden_representing_commissioners,34
282,282_perinatal_mental_mothers_postnatal,34
283,283_prisoners_prison_mental_prisons,33
284,284_infections_hygiene_infection_sepsis,33
285,285_intervention_gentlemans_gentleman_intervene,33
286,286_libyan_libya_ira_victims,32
287,287_vat_tampon_tourism_sanitary,32
288,288_meetings_condolences_join_duties,32
289,289_tb_tuberculosis_drugresistant_disease,32
290,290_beg_read_clause_second,32
291,291_whistleblowers_whistleblowing_bell_whistle,31
292,292_petition_petitioners_vires_urges,31
293,293_give_gentleman_way_panoply,31
294,294_bbc_broadcasters_broadcasting_radio,31
295,295_solar_tariff_rooftop_feedin,31
296,296_exiting_29_leaving_eu,31
297,297_church_churches_ordinands_ordained,31
298,298_ai_tech_digital_skills,31
299,299_channel_glasgow_city_4s,30
300,300_hiv_aids_stigma_prep,30
301,301_sentences_reoffending_custodial_prison,30
302,302_parental_shared_takeup_selfemployed,30
303,303_meals_breakfast_school_free,30
304,304_cps_prosecution_fgm_mutilation,30
305,305_give_way_happily_ahi,30
306,306_petition_petitioners_residents_declares,30
307,307_powers_devolving_scottish_leaves,30
308,308_funeral_funerals_loved_paupers,30
309,309_afrin_turkish_turkey_kurdish,30
310,310_erosion_coastal_coastline_angus,30
311,311_music_musicians_tour_creative,30
312,312_oh_indeed_precisely_sir,30
313,313_channel_headquarters_4s_midlands,29
314,314_marathon_congratulating_wi_join,29
315,315_lawyers_legal_law_mutual,29
316,316_nazanin_zaghariratcliffe_iran_iranian,29
317,317_preparations_nodeal_scenario_contingency,29
318,318_appointments_appointment_toby_commissioner,29
319,319_learned_give_way_adeptly,29
320,320_tickets_ticket_ticketing_secondary,29
321,321_give_gentleman_way_hon,29
322,322_sexual_grooming_exploitation_child,29
323,323_contracts_small_businesses_smes,28
324,324_russia_europe_crimea_russian,28
325,325_knives_knife_weapons_firearms,28
326,326_yes_certainly_course_absolutely,28
327,327_tier_cap_visa_doctors,28
328,328_boundary_proxy_voting_mps,28
329,329_victims_victim_code_justice,28
330,330_inquiry_judgeled_brian_witnesses,28
331,331_refugees_syrian_syria_jordan,28
332,332_compensation_scheme_consultation_affected,28
333,333_leaseholders_cladding_freeholders_costs,27
334,334_voting_16_age_17yearolds,27
335,335_flood_sra_flooding_somerset,27
336,336_marine_eider_conservation_coquet,27
337,337_tessa_tessas_jowell_olympics,27
338,338_grimsby_cleethorpes_town_lincolnshire,27
339,339_pharmacies_pharmacy_dispensing_pharmacists,27
340,340_conflict_children_education_conflicts,27
341,341_penalty_death_assurances_oppose,27
342,342_businesses_proposals_sector_dialogue,27
343,343_mental_veterans_armed_forces,27
344,344_phones_mobile_prisons_cells,26
345,345_sanctions_regimes_laundering_implement,26
346,346_discrimination_pregnant_maternity_mothers,26
347,347_antibiotics_antimicrobial_resistance_oneill,26
348,348_sri_lanka_lankan_reconciliation,26
349,349_apologise_apologised_apology_words,26
350,350_northern_ireland_inward_trimite,26
351,351_salisbury_nerve_incident_agent,26
352,352_donations_electoral_loans_commission,26
353,353_direct_investment_fdi_foreign,25
354,354_barnier_michel_chequers_facilitated,25
355,355_hear_agreesthank_agree_sillars,25
356,356_hepatitis_virus_liver_treatment,25
357,357_russian_russia_putin_kremlin,25
358,358_beaconsfield_learned_parliament_grieve,25
359,359_hire_taxi_drivers_licensing,25
360,360_industrial_harrington_energy_watford,25
361,361_vaccines_vaccination_vaccine_gavi,24
362,362_tourism_visitors_visit_arts,24
363,363_laser_aircraft_pointers_lasers,24
364,364_foreign_cages_president_secretary,24
365,365_pilots_id_voter_voters,24
366,366_complaints_confidentiality_procedure_allegations,24
367,367_vera_baird_chair_select,24
368,368_victims_cps_legislative_nonlegislative,24
369,369_charter_rights_fundamental_law,24
370,370_advice_attorney_legal_officers,24
371,371_upskirting_offence_sexual_images,24
372,372_hong_kong_kongs_china,24
373,373_enterprise_joint_convicted_jogee,23
374,374_twochild_rape_policy_limit,23
375,375_expectancy_life_inequalities_mortality,23
376,376_case_details_write_closer,23
377,377_badger_cull_badgers_cattle,23
378,378_holidays_religious_diwali_festivals,23
379,379_shadow_rabbie_bard_reply,23
380,380_basketball_sport_sports_gb,23
381,381_fans_cup_russia_fifa,23
382,382_twentyseven_200506_thirteen_fifty,23
383,383_caseworkers_wendy_williams_interim,23
384,384_passport_passports_rue_la,22
385,385_haulage_trailers_trailer_permits,22
386,386_chemical_weapons_use_degrading,22
387,387_consultation_guidance_arisen_consult,22
388,388_youth_violence_knife_approach,22
389,389_waterways_commissioners_navigation_waterway,22
390,390_clause_devolved_retained_amendment,22
391,391_secretary_gentleman_bailout_handher,22
392,392_aviation_airlines_flights_agreements,22
393,393_sudan_idps_south_peace,22
394,394_palestinian_israel_israeli_minors,22
395,395_food_banks_universal_credit,22
396,396_bibi_pakistan_kashmir_asia,22
397,397_knife_youth_stabbed_violence,22
398,398_sentence_maximum_offence_assaulting,22
399,399_gentleman_give_point_way,22
400,400_trial_unpaid_trials_probationary,22
401,401_knife_violence_crime_serious,22
402,402_football_grassroots_wembley_stadium,22
403,403_stonehenge_archaeology_stones_site,21
404,404_ipso_arbitration_lowcost_compulsory,21
405,405_write_behalf_clara_sorry,21
406,406_rubbish_shocking_nonsense_surprise,21
407,407_bereavement_employers_leave_child,21
408,408_grenfell_tower_kensington_survivors,21
409,409_drones_prisons_drone_grilles,21
410,410_plus_norway_eu_customs,21
411,411_kurdish_kurdistan_iraq_kurds,21
412,412_review_criteria_wrongarguablyis_availablethere,21
413,413_migrants_child_abuse_iicsa,21
414,414_mobility_steps_social_improve,21
415,415_ceramics_stokeontrent_ceramic_potteries,21
416,416_romania_romanian_romanians_romanias,21
417,417_grandparents_child_divorce_parents,20
418,418_social_profession_workers_accreditation,20
419,419_scottish_scotland_snp_growth,20
420,420_taylor_matthew_workers_employment,20
421,421_departments_tranche_cost_resourcing,20
422,422_chemicals_reach_chemical_regulation,20
423,423_happily_happy_give_bunch,20
424,424_hpv_vaccination_boys_jcvi,20
425,425_territories_overseas_dependencies_crown,20
426,426_beg_sit_forthcoming_move,20
427,427_procurement_steps_small_businesses,20
428,428_petitioners_petition_closure_bank,20
429,429_steel_procurement_producers_corby,20
430,430_amendments_amendment_tabling_tabled,20
431,431_amendment_lords_lordships_meaningless,19
432,432_intervene_intervention_interventionthank_weare,19
433,433_cadets_cadet_forces_armed,19
434,434_gender_trans_transgender_recognition,19
435,435_rural_hare_crime_coursing,19
436,436_shisha_premises_establishments_smoking,19
437,437_university_students_disadvantaged_ucas,19
438,438_welsh_continuity_discussions_assemblys,19
439,439_backbench_business_debates_committee,19
440,440_prime_vote_voted_divided,19
441,441_mile_daily_obesity_activity,19
442,442_briefly_tentatively_longwinded_enthusiastically,19
443,443_languages_mandarin_language_teaching,19
444,444_diplomatic_fco_attacha_foreign,19
445,445_neurone_motor_disease_mnd,19
446,446_steps_department_taking_takeup,19
447,447_traidcraft_fairtrade_fair_trade,19
448,448_prime_cabinet_deal_minister,19
449,449_table_deal_mitigate_scenario,19
450,450_mobile_phones_prison_prisons,18
451,451_creative_industries_918_cultural,18
452,452_housing_coventry_philmont_noble,18
453,453_encampments_traveller_unauthorised_illegal,18
454,454_security_partnership_capabilities_relationship,18
455,455_arrears_universal_credit_landlords,18
456,456_refugees_compact_global_refugee,18
457,457_services_financial_sector_maintain,18
458,458_relationships_sex_education_instructor,18
459,459_beer_wine_brewers_sparkling,18
460,460_bombardier_belfast_bombardiers_northern,18
461,461_prosperity_fund_shared_funds,18
462,462_lords_amendment_beg_agrees,18
463,463_bermuda_samesex_bermudian_marriage,18
464,464_women_gender_gap_workplace,18
465,465_libya_migrants_libyan_trafficking,18
466,466_communication_language_slcn_bercow,18
467,467_competence_presiding_supreme_scottish,18
468,468_warrant_arrest_europol_eurojust,17
469,469_banks_grg_banking_bank,17
470,470_bailiffs_bailiff_jerome_rogue,17
471,471_tyne_fire_wear_rescue,17
472,472_fire_northamptonshire_collaboration_commissioner,17
473,473_nuclear_euratom_safeguards_onr,17
474,474_syria_syrians_helmets_civilians,17
475,475_marxism_marxist_ideology_marxista,17
476,476_give_point_way_minister,17
477,477_scrutiny_sandwell_councillors_councils,17
478,478_lawyer_advice_privilege_client,17
479,479_sky_fox_news_broadcasting,17
480,480_amphibious_albion_marines_hms,17
481,481_local_village_housing_directly,16
482,482_cctv_care_homes_surveillance,16
483,483_coroners_suicide_coroner_inquest,16
484,484_coalfield_facilities_sports_miners,16
485,485_age_18_16_sunbed,16
486,486_food_trussell_banks_merseyside,16
487,487_elliots_funeral_bishop_funerals,16
488,488_daesh_iraq_syria_territory,16
489,489_doctors_gmc_professionals_nhs,16
490,490_adhd_diagnosis_condition_medication,16
491,491_learned_give_30sand_childbirthmany,16
492,492_refugees_syrian_resettled_resettlement,16
493,493_comptroller_auditor_nao_letter,16
494,494_tax_businesses_profits_taxation,16
495,495_amendable_motion_substantive_amendment,16
496,496_kenya_envoy_tanzania_nigeria,16
497,497_dna_gurkhas_mandatory_evidence,15
498,498_arsa_ne_arsenal_wenger,15
499,499_constable_psni_paramilitary_chief,15
500,500_mlas_salaries_reaney_assembly,15
501,501_leaving_effect_discussions_recent,15
502,502_violence_serious_knives_knife,15
503,503_dividend_nhs_welsh_brexit,15
504,504_vulnerable_recovery_speedy_unattractively,15
505,505_states_president_intelligence_united,15
506,506_orchestras_touring_musicians_ballet,15
507,507_rosyth_shipbuilding_industry_defence,15
508,508_cqc_highlights_cqcs_inspections,15
509,509_aerospace_airbus_industry_sector,15
510,510_steps_taking_growth_agritech,15
511,511_winger_gentleman_straits_dwindling,15
512,512_suicide_suicides_selfharm_samaritans,15
513,513_caste_characteristic_discrimination_equality,15
514,514_raise_thursday_transport_questions,15
515,515_lady_hopeagain_point_wayi,15
516,516_estimate_created_2010_jobs,15
517,517_exchequer_adequacy_chancellor_discussions,15
518,518_alcohol_mup_drinkers_50p,15
519,519_mobile_handset_phone_bundled,15
520,520_prisoner_transfer_prisons_offenders,14
521,521_id_voter_pilots_legality,14
522,522_assessments_impact_assessment_faulty,14
523,523_retail_rates_retailers_town,14
524,524_rollsroyce_derby_redundancies_company,14
525,525_wildlife_illegal_tackle_steps,14
526,526_shooting_games_sports_sport,14
527,527_gender_trade_womens_equality,14
528,528_liverpool_poverty_city_wavertree,14
529,529_venezuela_venezuelan_maduro_latin,14
530,530_maldives_yameen_president_mala,14
531,531_allergies_allergy_labelling_allergens,14
532,532_steel_steels_industry_sector,14
533,533_sikh_kirpan_kirpans_sikhs,14
534,534_malaria_global_melinda_gates,14
535,535_records_technologies_patient_artificial,14
536,536_cutters_boats_coastguard_force,14
537,537_music_arts_blackrod_creative,14
538,538_students_toeic_ets_test,14
539,539_drc_elections_kabila_congolese,14
540,540_coventry_culture_city_hull,13
541,541_lymphoedema_macmillan_cancer_lymphatic,13
542,542_type_devonport_ships_frigates,13
543,543_defibrillators_defibrillator_cardiac_lifesaving,13
544,544_ivf_ohss_fertilisation_hfea,13
545,545_branches_bank_royal_rbs,13
546,546_mitigate_depopulation_scottish_scotland,13
547,547_mercian_leicestershire_regiment_recruits,13
548,548_acoba_acobas_appointment_servants,13
549,549_cooperatives_capital_cooperative_mutuals,13
550,550_split_domestic_payments_survivors,13
551,551_36_claimed_closure_standing,13
552,552_give_gentleman_way_hon,13
553,553_chemical_weapons_syria_syrian,13
554,554_border_customs_union_withdrawal,13
555,555_obr_fiscal_obrs_cbo,13
556,556_deaths_confrontations_woundings_fire,13
557,557_withdrawal_revocation_1972_acquiseu,13
558,558_welsh_effect_leaving_assessment,13
559,559_training_compulsory_undertake_entrances,13
560,560_conservative_debt_students_portalthings,13
561,561_tpp_japanese_transpacific_cptpp,13
562,562_roger_scruton_sir_philosopher,13
563,563_withdraw_beg_4a_leave,12
564,564_cameroon_anglophone_cameroonian_kumbo,12
565,565_solitary_confinement_isolation_confinementa,12
566,566_principal_stability_balanced_prosperity,12
567,567_restoring_devolved_ireland_northern,12
568,568_selfemployment_selfemployed_bogus_zerohours,12
569,569_nursery_maintained_schools_funding,12
570,570_exam_texts_pupils_literature,12
571,571_diplomatic_counterparts_cooperation_leaves,12
572,572_insurance_insured_car_drivers,12
573,573_summit_emmanuel_french_macron,12
574,574_assurance_happy_give_categorical,12
575,575_heathrow_visions_airport_rail,12
576,576_chancellor_poorer_brexit_economy,12
577,577_unrwa_commissionergeneral_unrwas_donors,12
578,578_sport_meek_rosie_physical,12
579,579_merry_christmas_speaker_wish,12
580,580_analysis_scottish_billions_economic,12
581,581_meaningful_vote_european_deal,12
582,582_pubs_jobcentres_jobcentre_pub,11
583,583_bills_bill_smartarse_readingas,11
584,584_privy_amendments_committee_statutes,11
585,585_premature_baby_babies_paternity,11
586,586_give_gentleman_way_hon,11
587,587_tlevels_introduction_progress_awarding,11
588,588_devolution_mayors_mayor_combined,11
589,589_83m_forthwith_grand_assent,11
590,590_aerospace_leaving_effect_military,11
591,591_homes_department_steps_progress,11
592,592_polling_postal_id_voter,11
593,593_steps_leaves_prepare_taking,11
594,594_noneu_remaining_agreements_assessment,11
595,595_chequers_prime_wreck_brexit,11
596,596_backpayments_rumour_œprincipala_approximate,11
597,597_male_lady_translation_delighted,11
598,598_cryer_pepper_lbs_gaston,11
599,599_nationalisation_labour_labours_glue,11
600,600_red_lines_prime_deal,11
601,601_nuisance_calls_helms_unsolicited,11
602,602_coventry_club_football_clubs,11
603,603_liberty_caredfor_capacity_mental,11
604,604_palestinian_relief_agency_nations,11
605,605_heritage_stately_landmarks_buildings,11
606,606_chagossian_chagos_exiled_mauritius,11
607,607_clause_override_152b2a_human,11
608,608_journalists_promote_counterparts_human,11
609,609_alignment_regulatory_maintaining_assessment,10
610,610_constitution_constitutional_defended_hundredsto,10
611,611_deal_determine_european_brought,10
612,612_misogyny_meller_harassment_sexual,10
613,613_justintime_manufacturing_origin_mediumsized,10
614,614_fiscal_steps_street_taking,10
615,615_briefly_give_minute_bird,10
616,616_automotive_industry_diesel_cars,10
617,617_moroccan_tunisia_investors_morocco,10
618,618_confirm_forthwith_yes_happy,10
619,619_hawk_bae_brough_orders,10
620,620_chilterns_aonbs_beauty_natural,10
621,621_wto_rulesbased_tariffs_protectionism,10
622,622_smes_defence_baltex_defender,10
623,623_agreements_relationship_negotiated_trade,10
624,624_oh_go_ill_theres,10
625,625_jobcentre_coaches_system_work,10
626,626_preferential_96slightly_outside_90,10
